cents,multiplier,numerator,denominator,description
795.558,1.58333333333333,19,12
798.697,1.58620689655172,46,29
799.892,1.58730158730159,100,63
800,1.5874010519682,1787254696532879,1125899906842624,equal-tempered minor sixth
800.91,1.58823529411765,27,17
802.553,1.58974358974359,62,39
803.822,1.59090909090909,35,22
806.91,1.59375,51,32,51st harmonic
813.686,1.6,8,5,5-limit minor sixth
815.64,1.601806640625,6561,4096,"Pythagorean schismatic sixth"
818.189,1.60416666666667,77,48
821.398,1.60714285714286,45,28
823.801,1.609375,103,64,103rd harmonic
825.667,1.61111111111111,29,18
827.592,1.61290322580645,50,31
828.053,1.61333333333333,121,75
830.253,1.61538461538462,21,13
832.676,1.61764705882353,55,34
834.175,1.61904761904762,34,21
835.193,1.62,81,50
838.797,1.62337662337662,125,77
840.528,1.625,13,8,overtone sixth
844.328,1.62857142857143,57,35
845.453,1.62962962962963,44,27
847.523,1.63157894736842,31,19
848.662,1.63265306122449,80,49
849.383,1.63333333333333,49,30
852.592,1.63636363636364,18,11,"undecimal median sixth"
857.095,1.640625,105,64,105th harmonic
857.517,1.64102564102564,64,39
859.448,1.64285714285714,23,14
861.875,1.64516129032258,51,31
862.852,1.64609053497942,400,243
863.87,1.64705882352941,28,17
866.959,1.65,33,20
869.239,1.65217391304348,38,23
870.168,1.6530612244898,81,49
872.378,1.6551724137931,48,29
873.505,1.65625,53,32,53rd harmonic
874.438,1.65714285714286,58,35
875.223,1.65789473684211,63,38
879.856,1.66233766233766,128,77
889.76,1.671875,107,64,107th harmonic
884.359,1.66666666666667,5,3,5-limit major sixth
894.513,1.67647058823529,57,34
895.492,1.67741935483871,52,31
898.153,1.68,42,25
898.726,1.68055555555556,121,72
900,1.68179283050743,7574121564787629,4503599627370496,equal-tempered major sixth
902.487,1.68421052631579,32,19
905.865,1.6875,27,16,Pythagorean major sixth
908.075,1.68965517241379,49,29
910.79,1.69230769230769,22,13
914.208,1.69565217391304,39,23
915.553,1.6969696969697,56,33
918.642,1.7,17,10
921.821,1.703125,109,64,109th harmonic
922.409,1.7037037037037,46,27
923.264,1.70454545454545,75,44
924.622,1.70588235294118,29,17
925.418,1.70666666666667,128,75,diminished seventh (16 9 x 24 25)
929.92,1.71111111111111,77,45
933.129,1.71428571428571,12,7,septimal major sixth
937.632,1.71875,55,32,55th harmonic
941.126,1.72222222222222,31,18
941.562,1.72265625,441,256
943.05,1.72413793103448,50,29
946.195,1.72727272727273,19,11
946.924,1.728,216,125
947.496,1.72857142857143,121,70
949.696,1.73076923076923,45,26
952.259,1.73333333333333,26,15
953.299,1.734375,111,64,111th harmonic
955.031,1.73611111111111,125,72,augmented sixth (5 3 x 25 24)
955.76,1.73684210526316,33,19
958.039,1.73913043478261,40,23
960.829,1.74193548387097,54,31
964.323,1.74545454545455,96,55
964.896,1.74603174603175,110,63
968.826,1.75,7,4,septimal minor seventh
976.304,1.75757575757576,58,33
976.537,1.7578125,225,128
977.333,1.75862068965517,51,29
978.691,1.76,44,25
983.313,1.76470588235294,30,17
984.215,1.765625,113,64,113th harmonic
986.402,1.76785714285714,99,56
987.747,1.76923076923077,23,13
989.896,1.77142857142857,62,35
991.165,1.77272727272727,39,22
992.596,1.7741935483871,55,31
996.09,1.77777777777778,16,9,Pythagorean small min. seventh
999.468,1.78125,57,32,57th harmonic
